Line,Station,East_KKJ,North_KKJ,Lon_Intl24,Lat_Intl24,Elev_m,Orig_Boug267,Terr_corr,Curv_corr,Boug310,TC_Boug310,TC+Curv310
86,7510080,3495800,7510080,26.9009571,67.6772232,225.8,-17.92,0.012,0.313,-21.995,-21.981,-22.294
86,7510100,3495800,7510100,26.9009571,67.6773987,225.93,-17.91,0.015,0.313,-21.973,-21.955,-22.268
86,7510120,3495800,7510120,26.9009552,67.6775894,226.93,-17.93,0.013,0.314,-21.998,-21.982,-22.296
86,7510140,3495800,7510140,26.9009552,67.6777649,227.61,-17.83,0.014,0.315,-21.948,-21.932,-22.247
86,7510160,3495800,7510160,26.9009533,67.6779404,228.64,-17.82,0.014,0.316,-21.941,-21.925,-22.242
86,7510180,3495800,7510180,26.9009533,67.6781158,228.65,-17.81,0.013,0.316,-21.922,-21.907,-22.224
86,7510200,3495800,7510200,26.9009533,67.6783066,229.07,-17.77,0.013,0.317,-21.902,-21.887,-22.204
86,7510220,3495800,7510220,26.9009514,67.6784821,229.04,-17.76,0.014,0.317,-21.889,-21.872,-22.189
86,7510240,3495800,7510240,26.9009514,67.6786575,229.49,-17.72,0.016,0.318,-21.864,-21.846,-22.163
86,7510260,3495800,7510260,26.9009495,67.678833,230.15,-17.68,0.017,0.318,-21.837,-21.817,-22.136
86,7510280,3495800,7510280,26.9009495,67.6790237,230.99,-17.64,0.018,0.32,-21.812,-21.792,-22.111
86,7510300,3495800,7510300,26.9009476,67.6791992,231.41,-17.63,0.019,0.32,-21.794,-21.772,-22.092
86,7510320,3495800,7510320,26.9009476,67.6793747,232.1,-17.62,0.02,0.321,-21.779,-21.756,-22.077
86,7510340,3495800,7510340,26.9009457,67.6795578,232.9,-17.59,0.021,0.322,-21.761,-21.737,-22.059
86,7510360,3495800,7510360,26.9009457,67.6797409,233.62,-17.57,0.023,0.323,-21.75,-21.724,-22.047
86,7510380,3495800,7510380,26.9009457,67.6799164,234.81,-17.53,0.025,0.324,-21.74,-21.711,-22.036
86,7510400,3495800,7510400,26.9009438,67.6800919,236.13,-17.48,0.026,0.326,-21.72,-21.69,-22.016
86,7510420,3495800,7510420,26.9009438,67.680275,236.68,-17.42,0.025,0.327,-21.68,-21.651,-21.977
86,7510440,3495800,7510440,26.9009418,67.6804581,237.34,-17.35,0.026,0.328,-21.64,-21.611,-21.938
86,7510460,3495800,7510460,26.9009418,67.6806335,237.73,-17.3,0.026,0.328,-21.609,-21.579,-21.908
86,7510480,3495800,7510480,26.9009418,67.680809,238.38,-17.33,0.027,0.329,-21.619,-21.587,-21.916
86,7510499,3495800,7510499,26.9009418,67.6809769,238.81,-17.27,0.027,0.33,-21.58,-21.548,-21.878
86,7510521,3495800,7510521,26.9009399,67.6811752,239.12,-17.26,0.028,0.33,-21.562,-21.53,-21.86
86,7510541,3495800,7510541,26.9009399,67.6813583,239.33,-17.27,0.032,0.33,-21.545,-21.509,-21.839
86,7510561,3495800,7510561,26.9009399,67.6815414,237.73,-17.18,0.024,0.328,-21.443,-21.415,-21.743
86,7510581,3495800,7510581,26.900938,67.6817169,236.37,-17.06,0.024,0.326,-21.32,-21.293,-21.619
86,7510601,3495800,7510601,26.900938,67.6818924,236.37,-17.04,0.023,0.326,-21.293,-21.266,-21.593
86,7510621,3495800,7510621,26.9009361,67.6820755,236.8,-17.01,0.025,0.327,-21.265,-21.236,-21.563
86,7510641,3495800,7510641,26.9009361,67.6822586,238.36,-16.95,0.025,0.329,-21.24,-21.211,-21.54
86,7510661,3495800,7510661,26.9009342,67.6824341,239.27,-16.91,0.025,0.33,-21.214,-21.185,-21.515
86,7510681,3495800,7510681,26.9009342,67.6826096,238.94,-16.86,0.024,0.33,-21.171,-21.144,-21.473
86,7510701,3495800,7510701,26.9009323,67.6827927,239.1,-16.83,0.024,0.33,-21.152,-21.123,-21.454
86,7510721,3495800,7510721,26.9009323,67.6829758,239.11,-16.85,0.025,0.33,-21.163,-21.133,-21.463
86,7510741,3495800,7510741,26.9009323,67.6831512,239.44,-16.77,0.027,0.33,-21.111,-21.08,-21.41
86,7510760,3495800,7510760,26.9009304,67.6833267,240.28,-16.78,0.03,0.332,-21.13,-21.095,-21.427
86,7510780,3495800,7510780,26.9009304,67.6835022,241.83,-16.82,0.034,0.334,-21.18,-21.14,-21.474
86,7510800,3495800,7510800,26.9009285,67.6836777,241.7,-16.74,0.031,0.333,-21.113,-21.077,-21.41
86,7510820,3495800,7510820,26.9009285,67.6838608,241.13,-16.76,0.028,0.333,-21.089,-21.056,-21.389
86,7510840,3495800,7510840,26.9009266,67.6840439,241.05,-16.68,0.027,0.333,-21.029,-20.997,-21.33
86,7510860,3495800,7510860,26.9009266,67.6842194,240.79,-16.75,0.026,0.332,-21.071,-21.04,-21.372
86,7510880,3495800,7510880,26.9009266,67.6843948,240.63,-16.77,0.026,0.332,-21.087,-21.057,-21.389
86,7510900,3495800,7510900,26.9009266,67.6845779,240.39,-16.8,0.025,0.332,-21.11,-21.082,-21.413
86,7510920,3495800,7510920,26.9009266,67.684761,240.02,-16.8,0.024,0.331,-21.105,-21.076,-21.408
86,7510940,3495800,7510940,26.9009247,67.6849365,239.77,-16.79,0.024,0.331,-21.09,-21.061,-21.392
86,7510960,3495800,7510960,26.9009247,67.685112,239.76,-16.78,0.025,0.331,-21.089,-21.06,-21.391
86,7510980,3495800,7510980,26.9009228,67.6852951,239.79,-16.77,0.026,0.331,-21.09,-21.06,-21.391
86,7510999,3495800,7510999,26.9009228,67.6854706,240.36,-16.76,0.027,0.332,-21.101,-21.07,-21.402
86,7511020,3495800,7511020,26.9009209,67.6856537,241.01,-16.78,0.029,0.333,-21.143,-21.11,-21.442
86,7511040,3495800,7511040,26.9009209,67.6858292,241.64,-16.88,0.031,0.333,-21.222,-21.186,-21.519
86,7511060,3495800,7511060,26.9009209,67.6860123,242.38,-16.87,0.034,0.334,-21.237,-21.198,-21.532
86,7511080,3495800,7511080,26.900919,67.6861954,243.24,-16.92,0.038,0.335,-21.277,-21.233,-21.568
86,7511100,3495800,7511100,26.900919,67.6863708,244.16,-16.89,0.043,0.337,-21.264,-21.213,-21.55
86,7511120,3495800,7511120,26.9009171,67.6865463,244.76,-16.9,0.048,0.337,-21.263,-21.207,-21.545
86,7511140,3495800,7511140,26.9009171,67.6867294,245.64,-16.9,0.058,0.338,-21.28,-21.212,-21.55
86,7511160,3495800,7511160,26.9009151,67.6869125,245.06,-16.84,0.056,0.338,-21.242,-21.178,-21.516
86,7511180,3495800,7511180,26.9009151,67.687088,244.19,-16.91,0.057,0.337,-21.254,-21.188,-21.524
86,7511200,3495800,7511200,26.9009132,67.6872635,241.41,-16.87,0.041,0.333,-21.167,-21.119,-21.452
86,7511220,3495800,7511220,26.9009132,67.6874466,240.84,-16.79,0.035,0.332,-21.098,-21.058,-21.39
86,7511240,3495800,7511240,26.9009132,67.6876297,240.41,-16.75,0.033,0.332,-21.051,-21.013,-21.345
86,7511260,3495800,7511260,26.9009113,67.6878052,239.56,-16.65,0.031,0.331,-20.965,-20.928,-21.259
86,7511280,3495800,7511280,26.9009113,67.6879807,239.08,-16.61,0.03,0.33,-20.92,-20.885,-21.215
86,7511300,3495800,7511300,26.9009094,67.6881638,238.88,-16.59,0.03,0.33,-20.88,-20.846,-21.175
86,7511320,3495800,7511320,26.9009094,67.6883469,238.53,-16.57,0.03,0.329,-20.841,-20.807,-21.136
86,7511340,3495800,7511340,26.9009094,67.6885223,238.25,-16.55,0.03,0.329,-20.815,-20.78,-21.109
86,7511360,3495800,7511360,26.9009094,67.6886978,237.87,-16.45,0.03,0.328,-20.738,-20.703,-21.032
86,7511380,3495800,7511380,26.9009075,67.6888809,237.93,-16.41,0.031,0.329,-20.693,-20.657,-20.985
86,7511400,3495800,7511400,26.9009075,67.689064,238.39,-16.32,0.033,0.329,-20.621,-20.583,-20.912
86,7511420,3495800,7511420,26.9009075,67.6892395,239.03,-16.33,0.037,0.33,-20.631,-20.588,-20.918
86,7511440,3495800,7511440,26.9009056,67.689415,237.89,-16.24,0.034,0.328,-20.562,-20.522,-20.85
86,7511460,3495800,7511460,26.9009056,67.6895981,237.35,-16.27,0.034,0.328,-20.561,-20.522,-20.85
86,7511480,3495800,7511480,26.9009037,67.6897812,237.06,-16.22,0.034,0.327,-20.514,-20.475,-20.803
86,7511499,3495800,7511499,26.9009037,67.689949,237.01,-16.26,0.034,0.327,-20.532,-20.493,-20.821
86,7511519,3495800,7511519,26.9009018,67.6901245,236.22,-16.21,0.033,0.326,-20.503,-20.464,-20.791
86,7511539,3495800,7511539,26.9009018,67.6903,235.98,-16.27,0.032,0.326,-20.548,-20.511,-20.837
86,7511559,3495800,7511559,26.9008999,67.6904907,235.52,-16.32,0.031,0.325,-20.574,-20.537,-20.863
86,7511579,3495800,7511579,26.9008999,67.6906662,235.31,-16.34,0.031,0.325,-20.581,-20.545,-20.87
86,7511598,3495800,7511598,26.9008999,67.690834,235.13,-16.34,0.031,0.325,-20.579,-20.544,-20.868
86,7511618,3495800,7511618,26.900898,67.6910172,235.15,-16.32,0.031,0.325,-20.567,-20.53,-20.855
86,7511638,3495800,7511638,26.900898,67.6911926,234.86,-16.37,0.032,0.325,-20.589,-20.552,-20.877
86,7511658,3495800,7511658,26.9008961,67.6913757,234.43,-16.41,0.032,0.324,-20.611,-20.574,-20.898
86,7511678,3495800,7511678,26.9008961,67.6915512,233.99,-16.42,0.032,0.323,-20.621,-20.583,-20.907
86,7511697,3495800,7511697,26.9008942,67.6917267,233.41,-16.44,0.032,0.323,-20.641,-20.604,-20.926
86,7511717,3495800,7511717,26.9008942,67.6919022,232.7,-16.52,0.032,0.322,-20.69,-20.653,-20.975
86,7511737,3495800,7511737,26.9008942,67.6920776,231.95,-16.61,0.031,0.321,-20.748,-20.712,-21.033
86,7511757,3495800,7511757,26.9008923,67.6922607,231.42,-16.56,0.031,0.32,-20.706,-20.671,-20.991
86,7511777,3495800,7511777,26.9008923,67.6924438,230.93,-16.5,0.031,0.319,-20.648,-20.612,-20.932
86,7511797,3495800,7511797,26.9008923,67.6926193,230.52,-16.41,0.031,0.319,-20.575,-20.539,-20.858
86,7511816,3495800,7511816,26.9008923,67.6927872,229.99,-16.37,0.032,0.318,-20.534,-20.497,-20.816
86,7511836,3495800,7511836,26.9008904,67.6929703,229.27,-16.35,0.032,0.317,-20.503,-20.466,-20.783
86,7511856,3495800,7511856,26.9008904,67.6931458,228.56,-16.38,0.032,0.316,-20.496,-20.459,-20.775
86,7511876,3495800,7511876,26.9008884,67.6933289,227.71,-16.36,0.032,0.315,-20.468,-20.431,-20.746
86,7511896,3495800,7511896,26.9008884,67.6935043,226.94,-16.32,0.032,0.314,-20.431,-20.394,-20.708
86,7511915,3495800,7511915,26.9008884,67.6936798,226.28,-16.35,0.031,0.313,-20.432,-20.395,-20.709
86,7511935,3495800,7511935,26.9008865,67.6938553,225.73,-16.37,0.032,0.313,-20.435,-20.398,-20.711
86,7511955,3495800,7511955,26.9008865,67.6940308,225.02,-16.27,0.033,0.312,-20.363,-20.325,-20.636
86,7511975,3495800,7511975,26.9008846,67.6942139,224,-16.33,0.035,0.31,-20.358,-20.318,-20.628
86,7511999,3495800,7511999,26.9008846,67.6944275,222.08,-16.25,0.033,0.308,-20.287,-20.248,-20.556
86,7512020,3495800,7512020,26.9008827,67.6946182,221.73,-16.29,0.03,0.307,-20.302,-20.267,-20.575
86,7512040,3495800,7512040,26.9008827,67.6948013,221.21,-16.29,0.029,0.307,-20.293,-20.259,-20.566
86,7512060,3495800,7512060,26.9008808,67.6949768,220.56,-16.22,0.03,0.306,-20.257,-20.222,-20.528
86,7512080,3495800,7512080,26.9008808,67.6951599,219.64,-16.35,0.03,0.305,-20.333,-20.299,-20.603
86,7512100,3495800,7512100,26.9008808,67.6953354,218.55,-16.41,0.03,0.303,-20.346,-20.312,-20.615
86,7512120,3495800,7512120,26.9008789,67.6955185,217.78,-16.4,0.029,0.302,-20.331,-20.297,-20.599
86,7512140,3495800,7512140,26.9008789,67.695694,216.99,-16.36,0.028,0.301,-20.307,-20.274,-20.575
86,7512160,3495800,7512160,26.900877,67.6958771,216.26,-16.43,0.028,0.3,-20.368,-20.335,-20.636
86,7512180,3495800,7512180,26.900877,67.6960526,215.63,-16.39,0.027,0.299,-20.365,-20.334,-20.633
86,7512200,3495800,7512200,26.900877,67.6962357,214.97,-16.49,0.027,0.299,-20.432,-20.401,-20.7
86,7512220,3495800,7512220,26.900877,67.6964111,214.41,-16.65,0.026,0.298,-20.547,-20.517,-20.815
86,7512240,3495800,7512240,26.9008751,67.6965942,213.95,-16.73,0.026,0.297,-20.602,-20.572,-20.869
86,7512260,3495800,7512260,26.9008751,67.6967697,213.06,-16.83,0.026,0.296,-20.665,-20.635,-20.931
86,7512280,3495800,7512280,26.9008751,67.6969528,212.51,-16.87,0.025,0.295,-20.703,-20.674,-20.969
86,7512300,3495800,7512300,26.9008732,67.6971283,211.76,-16.91,0.025,0.294,-20.735,-20.706,-21
86,7512320,3495800,7512320,26.9008732,67.6973114,211.38,-16.95,0.024,0.294,-20.774,-20.747,-21.041
86,7512340,3495800,7512340,26.9008713,67.6974869,211.24,-17.02,0.022,0.294,-20.837,-20.812,-21.106
86,7512360,3495800,7512360,26.9008713,67.69767,211.01,-17.1,0.021,0.293,-20.906,-20.882,-21.175
86,7512380,3495800,7512380,26.9008694,67.6978455,211.09,-17.19,0.019,0.293,-20.993,-20.971,-21.264
86,7512400,3495800,7512400,26.9008694,67.6980286,210.87,-17.26,0.018,0.293,-21.061,-21.04,-21.333
86,7512420,3495800,7512420,26.9008675,67.698204,210.66,-17.35,0.018,0.293,-21.129,-21.109,-21.402
86,7512440,3495800,7512440,26.9008675,67.6983871,210.61,-17.36,0.017,0.293,-21.144,-21.125,-21.417
86,7512460,3495800,7512460,26.9008675,67.6985626,210.71,-17.32,0.016,0.293,-21.137,-21.118,-21.411
86,7512480,3495800,7512480,26.9008656,67.6987457,211.03,-17.34,0.014,0.293,-21.163,-21.146,-21.44
86,7512499,3495800,7512499,26.9008656,67.6989136,211.13,-17.34,0.014,0.294,-21.175,-21.159,-21.452
86,7512519,3495800,7512519,26.9008636,67.6990967,210.75,-17.39,0.013,0.293,-21.212,-21.196,-21.489
86,7512539,3495800,7512539,26.9008636,67.6992722,210.8,-17.43,0.013,0.293,-21.256,-21.241,-21.534
86,7512559,3495800,7512559,26.9008617,67.6994476,211.01,-17.5,0.012,0.293,-21.321,-21.307,-21.6
86,7512579,3495800,7512579,26.9008617,67.6996307,210.95,-17.61,0.012,0.293,-21.409,-21.395,-21.689
86,7512599,3495800,7512599,26.9008598,67.6998138,210.84,-17.69,0.011,0.293,-21.484,-21.471,-21.764
86,7512619,3495800,7512619,26.9008598,67.6999893,210.74,-17.77,0.011,0.293,-21.565,-21.552,-21.845
86,7512638,3495800,7512638,26.9008598,67.7001572,210.63,-17.86,0.011,0.293,-21.651,-21.638,-21.931
86,7512658,3495800,7512658,26.9008598,67.7003403,210.63,-18.01,0.011,0.293,-21.775,-21.763,-22.056
86,7512678,3495800,7512678,26.9008598,67.7005157,210.55,-18.04,0.01,0.293,-21.838,-21.826,-22.119
86,7512698,3495800,7512698,26.9008579,67.7006989,210.53,-18.11,0.01,0.293,-21.907,-21.895,-22.188
86,7512718,3495800,7512718,26.9008579,67.7008743,210.54,-18.14,0.01,0.293,-21.941,-21.929,-22.222
86,7512738,3495800,7512738,26.900856,67.7010574,210.54,-18.19,0.01,0.293,-21.986,-21.975,-22.267
86,7512757,3495800,7512757,26.900856,67.7012253,210.49,-18.26,0.009,0.293,-22.032,-22.021,-22.314
86,7512777,3495800,7512777,26.900856,67.7014008,210.5,-18.27,0.009,0.293,-22.036,-22.025,-22.318
86,7512797,3495800,7512797,26.9008541,67.7015839,210.51,-18.25,0.009,0.293,-22.025,-22.014,-22.307
86,7512817,3495800,7512817,26.9008541,67.701767,210.56,-18.27,0.009,0.293,-22.036,-22.025,-22.318
86,7512837,3495800,7512837,26.9008522,67.7019424,210.55,-18.28,0.009,0.293,-22.041,-22.031,-22.323
86,7512857,3495800,7512857,26.9008522,67.7021179,210.51,-18.31,0.009,0.293,-22.048,-22.038,-22.331
86,7512876,3495800,7512876,26.9008503,67.7022934,210.6,-18.3,0.009,0.293,-22.022,-22.012,-22.305
86,7512896,3495800,7512896,26.9008503,67.7024765,210.57,-18.23,0.009,0.293,-21.947,-21.937,-22.23
86,7512916,3495800,7512916,26.9008484,67.702652,210.58,-18.06,0.009,0.293,-21.804,-21.793,-22.086
86,7512936,3495800,7512936,26.9008484,67.7028275,210.68,-17.86,0.009,0.293,-21.643,-21.632,-21.925
86,7512956,3495800,7512956,26.9008484,67.7030106,210.79,-17.63,0.011,0.293,-21.468,-21.455,-21.748
86,7512976,3495800,7512976,26.9008465,67.7031937,212.03,-17.52,0.01,0.295,-21.382,-21.37,-21.665
86,7512999,3495800,7512999,26.9008465,67.7033997,212.84,-17.42,0.008,0.296,-21.29,-21.28,-21.576
87,7510000,3495900,7510000,26.9033184,67.676506,226.42,-17.94,0.008,0.314,-22.042,-22.032,-22.346
87,7510020,3495900,7510020,26.9033184,67.6766891,226.12,-17.85,0.01,0.313,-21.967,-21.956,-22.269
87,7510040,3495900,7510040,26.9033165,67.6768723,226.81,-17.77,0.009,0.314,-21.922,-21.911,-22.225
87,7510060,3495900,7510060,26.9033165,67.6770477,226.95,-17.77,0.01,0.314,-21.902,-21.891,-22.206
87,7510080,3495900,7510080,26.9033146,67.6772232,227.1,-17.75,0.01,0.314,-21.873,-21.861,-22.176
87,7510100,3495900,7510100,26.9033146,67.6774063,227.63,-17.77,0.01,0.315,-21.88,-21.868,-22.183
87,7510120,3495900,7510120,26.9033127,67.6775894,227.31,-17.72,0.012,0.315,-21.842,-21.828,-22.143
87,7510140,3495900,7510140,26.9033127,67.6777649,228.18,-17.72,0.012,0.316,-21.854,-21.84,-22.156
87,7510160,3495900,7510160,26.9033108,67.6779404,228.17,-17.66,0.012,0.316,-21.796,-21.781,-22.097
87,7510180,3495900,7510180,26.9033108,67.6781235,228.72,-17.65,0.013,0.317,-21.783,-21.768,-22.084
87,7510200,3495900,7510200,26.9033108,67.6783066,229.04,-17.6,0.014,0.317,-21.751,-21.735,-22.052
87,7510220,3495900,7510220,26.9033089,67.6784821,229.71,-17.49,0.014,0.318,-21.682,-21.666,-21.984
87,7510240,3495900,7510240,26.9033089,67.6786575,230.33,-17.47,0.015,0.319,-21.676,-21.658,-21.977
87,7510260,3495900,7510260,26.903307,67.6788406,231.03,-17.5,0.015,0.32,-21.7,-21.682,-22.002
87,7510280,3495900,7510280,26.903307,67.6790237,231.43,-17.51,0.016,0.32,-21.71,-21.692,-22.012
87,7510300,3495900,7510300,26.9033051,67.6791992,232.17,-17.49,0.017,0.321,-21.704,-21.685,-22.006
87,7510320,3495900,7510320,26.9033051,67.6793747,232.91,-17.51,0.017,0.322,-21.709,-21.689,-22.011
87,7510340,3495900,7510340,26.9033051,67.6795578,233.48,-17.48,0.018,0.323,-21.685,-21.664,-21.987
87,7510360,3495900,7510360,26.9033051,67.6797409,234.12,-17.39,0.019,0.324,-21.617,-21.595,-21.918
87,7510380,3495900,7510380,26.9033051,67.6799164,234.89,-17.32,0.02,0.325,-21.567,-21.544,-21.869
87,7510400,3495900,7510400,26.9033031,67.6800919,235.55,-17.26,0.02,0.325,-21.525,-21.502,-21.827
87,7510420,3495900,7510420,26.9033031,67.680275,236.2,-17.24,0.02,0.326,-21.517,-21.493,-21.82
87,7510440,3495900,7510440,26.9033012,67.6804581,236.73,-17.19,0.02,0.327,-21.489,-21.465,-21.792
87,7510460,3495900,7510460,26.9033012,67.6806335,237.11,-17.16,0.02,0.327,-21.462,-21.439,-21.766
87,7510480,3495900,7510480,26.9033012,67.680809,237.54,-17.09,0.021,0.328,-21.411,-21.388,-21.716
87,7510499,3495900,7510499,26.9032993,67.6809769,238.04,-17.05,0.021,0.329,-21.383,-21.358,-21.687
87,7510520,3495900,7510520,26.9032993,67.6811752,238.06,-17.07,0.02,0.329,-21.365,-21.342,-21.671
87,7510540,3495900,7510540,26.9032974,67.6813507,238.44,-17.03,0.02,0.329,-21.334,-21.31,-21.639
87,7510560,3495900,7510560,26.9032974,67.6815262,238.54,-17,0.02,0.329,-21.311,-21.288,-21.617
87,7510580,3495900,7510580,26.9032955,67.6817093,238.67,-16.97,0.02,0.329,-21.29,-21.267,-21.596
87,7510600,3495900,7510600,26.9032955,67.6818924,238.85,-16.95,0.02,0.33,-21.268,-21.245,-21.574
87,7510620,3495900,7510620,26.9032955,67.6820679,238.82,-16.88,0.02,0.33,-21.209,-21.186,-21.516
87,7510640,3495900,7510640,26.9032936,67.682251,238.44,-16.81,0.019,0.329,-21.141,-21.118,-21.448
87,7510660,3495900,7510660,26.9032936,67.6824265,239.22,-16.78,0.021,0.33,-21.113,-21.089,-21.419
87,7510680,3495900,7510680,26.9032917,67.6826096,239.34,-16.74,0.02,0.33,-21.075,-21.052,-21.382
87,7510700,3495900,7510700,26.9032917,67.682785,239.31,-16.71,0.02,0.33,-21.047,-21.024,-21.354
87,7510720,3495900,7510720,26.9032898,67.6829681,239.2,-16.68,0.019,0.33,-21.017,-20.994,-21.324
87,7510740,3495900,7510740,26.9032898,67.6831436,239.11,-16.64,0.019,0.33,-20.982,-20.959,-21.289
87,7510760,3495900,7510760,26.9032898,67.6833267,238.99,-16.62,0.019,0.33,-20.954,-20.932,-21.262
87,7510780,3495900,7510780,26.9032898,67.6835022,238.99,-16.58,0.019,0.33,-20.915,-20.893,-21.222
87,7510800,3495900,7510800,26.9032898,67.6836853,238.99,-16.52,0.02,0.33,-20.876,-20.853,-21.183
87,7510820,3495900,7510820,26.9032879,67.6838608,239.16,-16.52,0.02,0.33,-20.865,-20.842,-21.172
87,7510840,3495900,7510840,26.9032879,67.6840439,239.08,-16.62,0.02,0.33,-20.928,-20.905,-21.235
87,7510860,3495900,7510860,26.903286,67.6842194,239.1,-16.62,0.02,0.33,-20.926,-20.902,-21.232
87,7510880,3495900,7510880,26.903286,67.6844025,239.15,-16.61,0.021,0.33,-20.913,-20.889,-21.219
87,7510900,3495900,7510900,26.903286,67.6845779,239.5,-16.56,0.021,0.331,-20.878,-20.853,-21.184
87,7510920,3495900,7510920,26.9032841,67.684761,239.92,-16.54,0.022,0.331,-20.861,-20.836,-21.167
87,7510940,3495900,7510940,26.9032841,67.6849365,239.81,-16.51,0.023,0.331,-20.829,-20.802,-21.133
87,7510960,3495900,7510960,26.9032822,67.6851196,240,-16.4,0.024,0.331,-20.756,-20.727,-21.059
87,7510980,3495900,7510980,26.9032822,67.6852951,240.59,-16.38,0.027,0.332,-20.752,-20.721,-21.053
87,7510999,3495900,7510999,26.9032803,67.6854706,241.19,-16.39,0.029,0.333,-20.761,-20.727,-21.06
87,7511020,3495900,7511020,26.9032803,67.6856537,242.53,-16.33,0.034,0.334,-20.751,-20.711,-21.046
87,7511040,3495900,7511040,26.9032803,67.6858368,243.43,-16.35,0.036,0.336,-20.784,-20.741,-21.077
87,7511060,3495900,7511060,26.9032784,67.6860123,243.77,-16.29,0.037,0.336,-20.764,-20.721,-21.057
87,7511080,3495900,7511080,26.9032784,67.6861954,243.92,-16.38,0.037,0.336,-20.807,-20.764,-21.101
87,7511100,3495900,7511100,26.9032764,67.6863708,244.33,-16.46,0.039,0.337,-20.857,-20.811,-21.148
87,7511120,3495900,7511120,26.9032764,67.686554,244.35,-16.45,0.04,0.337,-20.845,-20.798,-21.135
87,7511140,3495900,7511140,26.9032745,67.6867294,244.5,-16.45,0.042,0.337,-20.835,-20.786,-21.124
87,7511160,3495900,7511160,26.9032745,67.6869125,243.93,-16.41,0.04,0.336,-20.789,-20.743,-21.079
87,7511180,3495900,7511180,26.9032726,67.687088,243.18,-16.36,0.037,0.335,-20.739,-20.696,-21.032
87,7511200,3495900,7511200,26.9032726,67.6872711,242.58,-16.32,0.035,0.335,-20.701,-20.661,-20.995
87,7511220,3495900,7511220,26.9032726,67.6874466,241.85,-16.32,0.033,0.334,-20.675,-20.636,-20.97
87,7511240,3495900,7511240,26.9032726,67.6876297,241.65,-16.22,0.033,0.333,-20.595,-20.557,-20.89
87,7511260,3495900,7511260,26.9032726,67.6878052,241.54,-16.08,0.034,0.333,-20.494,-20.455,-20.788
87,7511280,3495900,7511280,26.9032707,67.6879883,241.45,-16.01,0.035,0.333,-20.422,-20.381,-20.715
87,7511300,3495900,7511300,26.9032707,67.6881638,241.34,-16.02,0.036,0.333,-20.402,-20.36,-20.693
87,7511320,3495900,7511320,26.9032688,67.6883469,241.03,-16,0.038,0.333,-20.365,-20.321,-20.654
